a_id,n_days,avg_bot_prob,tf_distance,num_windows,O_meanvec,O_dailymean
50174,790,0.7998350262641907,1.9379256963729856,1087,1.8203860521471285,2.414791392112722
605217049,457,0.7506483793258667,1.937671780586243,783,8.716904510625135,10.420691251257406
99492,213,0.8584864139556885,1.936558187007904,1142,0.5271716327369886,1.4063439935348374
50125,790,0.7789173722267151,1.9364608526229856,1092,1.638177504509722,2.018659116088522
1057039358,161,0.8189941644668579,1.936151087284088,371,1.4924472659385886,2.239964991142123
1755017441,372,0.721177339553833,1.9358798265457156,585,0.44298951523179947,1.621811065711244
93339,587,0.7928717136383057,1.9358397722244265,1071,1.4805543206570921,2.1112116577419457
135784,539,0.8040172457695007,1.935758411884308,1126,1.204637385284266,2.245804155441711
127764,607,0.7798439860343933,1.9353258609771729,1134,1.2489621528073749,2.0404531611755368
54393,951,0.6989681124687195,1.935243666172028,1143,1.2663609928152022,1.805761709845781
79651,616,0.7389817237854004,1.9346649050712583,1153,1.2602392323006,2.12589833643959
145280,129,0.9010545611381532,1.9345263838768003,1125,0.739140579018045,2.3099814666645813
49710,817,0.7668631076812744,1.9341148138046265,1101,1.1478398683499706,1.919681084647177
127940,713,0.8046244978904724,1.9334479570388796,1134,1.2777702722996682,2.1987912351222323
102457,171,0.868907630443573,1.9332821369171145,1133,1.3392505917391246,2.9289797534414035
42389,691,0.7936354875564575,1.932641804218292,1186,1.486638744532078,2.148178515041513
130518,861,0.7286512851715088,1.932522892951965,1133,2.745288773749204,3.338059471708607
665872424,730,0.7026483416557312,1.9319313764572144,768,1.1178390193413907,1.958951722121941
47421,642,0.7978382706642151,1.9318633675575256,1177,1.2760321404734127,2.08134695080613
52488,653,0.7714543342590332,1.9316535592079165,1163,1.3141109934553814,2.0750352321228966
115721421,171,0.8446265459060669,1.9315638542175293,889,0.9214181553032682,2.63354901446946
105842,899,0.7152429223060608,1.9313647747039795,1141,1.1388146003554382,1.5665502562888367
49642,709,0.7622621655464172,1.931230127811432,1160,1.3750657426482877,2.0639010535915996
50490,615,0.7520900368690491,1.931220293045044,1082,1.1728369760225872,2.0697554302497254
468398,417,0.680205225944519,1.9309275150299072,896,0.6268373860364091,0.9635992616578256
50536,663,0.7931296229362488,1.9294477701187132,1091,1.3383995122007104,1.85214404707188
96054,885,0.6921170353889465,1.9293044209480288,1144,1.0855499835125741,1.5433405274033623
98996,133,0.8667321801185608,1.9292173981666565,1143,1.0660515395932397,2.809749815489296
48936,703,0.7309680581092834,1.9290819764137268,1175,1.4654805606652739,2.1343855269938743
79834,641,0.8055729269981384,1.928930461406708,1084,1.563462167176033,2.159464852731537
328059628,901,0.7044507265090942,1.9289268255233765,845,0.5284251241231114,1.1710181757506704
289101751,911,0.702216625213623,1.9278037548065183,854,2.393303689451455,3.1992969906312405
56122,834,0.8201473355293274,1.9276280403137207,1156,1.5565448771282675,2.155382578784952
41691,725,0.7715811729431152,1.927578628063202,1184,1.220760695120774,1.9312318734209286
1392501163,324,0.668921709060669,1.9275521039962769,623,0.6142459713654357,3.441060512658302
41684,567,0.7517444491386414,1.9273701906204224,1181,1.2081600139695983,1.8634871148981775
189592856,929,0.6858935952186584,1.927071988582611,873,2.202179439078114,3.1826570283374673
81171,685,0.778710126876831,1.92697548866272,1086,1.4673064367480115,2.0628456243386855
108109,154,0.849994421005249,1.9268031120300293,1140,0.847338065459268,3.058814576242746
1902338244,521,0.6360021233558655,1.926794409751892,583,1.5244483291445248,2.3915392434817475
111769,608,0.772484540939331,1.9266316294670105,1066,1.5884170083535778,2.1398444808337476
329354127,900,0.7029123306274414,1.926167726516724,845,1.1614199534166572,1.7591676848541793
124730,622,0.7815337777137756,1.9258272051811216,1075,1.4797251493031336,2.1456684237544827
2024592101,269,0.7224286794662476,1.9254265427589417,576,1.6165133890969035,3.744132113424664
240552,249,0.8263663053512573,1.9253820776939392,923,0.8930458238964591,2.6133437291035464
99760,648,0.7891290783882141,1.9245301485061648,1142,1.359812601235796,2.1167208809380824
67528,579,0.7137049436569214,1.9242008924484253,1158,1.1127314801102928,1.9053408870698225
143075,139,0.8249509930610657,1.9241132736206052,1124,1.3437194725444561,3.0881295112975122
48814,574,0.7983316779136658,1.9240622520446775,1162,1.0736609450313521,1.9785613298190754
62995,534,0.7911328673362732,1.9237983226776123,1155,1.0818371750102413,2.037214187986712
106988,134,0.8396243453025818,1.923195958137512,1124,1.6042434618858767,3.4506677789420244
257552031,917,0.6905531883239746,1.9229674339294436,860,0.5478009630633376,1.5840164764126792
