a_id,group,intensity,pre_O,post_O,dO,pre_logvol,dvol,kind
50314,control,0.21428571428571427,2.5197648988547363,1.7855186822404623,-0.734246216614274,1.5627991350005583,0.5866423833145311,stealth
50314,control,0.23333333333333334,1.8399014914432716,1.8621458295066102,0.022244338063338587,2.136103243415355,0.37039566584422223,stealth
50314,control,0.21818181818181817,2.0570095622760176,2.4586756768885003,0.4016661146124827,2.615807650533191,0.45857073710876417,stealth
51853,control,0.03571428571428571,2.0062417103750247,1.623939311447303,-0.38230239892772166,5.85536478856036,-0.37469074098801247,stealth
51853,control,0.23076923076923078,1.6863152176235858,0.8419437101805658,-0.84437150744302,2.2841620352124843,1.4522940957550383,stealth
51853,control,0.08241758241758242,0.748091381619709,1.1365069313515288,0.3884155497318198,3.63823202043019,1.2926154613827667,stealth
51853,control,0.24107142857142858,1.1365069313515288,1.6875531430821695,0.5510462117306407,4.930847481812957,0.5680156653636343,stealth
51853,control,0.359375,0.7919212590985445,1.0202793322638704,0.22835807316532586,4.2848720186366105,0.22959082381152474,stealth
51853,control,0.14285714285714285,0.7075794891886046,0.6766373812865754,-0.030942107902029226,3.5981714734709214,-0.233001547289438,stealth
52241,control,0.18181818181818182,1.726282657623979,1.2708121107364359,-0.45547054688754307,2.3103330586572315,0.4070493725361888,stealth
52241,control,0.08888888888888889,1.2708121107364359,1.0718448151775763,-0.1989672955588595,2.7173824311934203,0.47473042140089605,stealth
52241,control,0.10810810810810811,0.5821559919892718,1.0910308939743207,0.5088749019850489,4.39245249658899,0.43719967445453545,stealth
52241,control,0.037037037037037035,0.9331217938649509,1.2698468411426667,0.3367250472777158,4.682363373780872,0.38361908047982407,stealth
52241,control,0.012012012012012012,1.1133322817653437,1.7765874263213668,0.6632551445560231,4.947598309131222,0.6839448353704229,stealth
52241,control,0.01642710472279261,1.7361819988067577,2.1311222532199556,0.3949402544131979,5.591059660342227,0.38836652497105373,stealth
52241,control,0.00881057268722467,2.1311222532199556,2.448426035299883,0.3173037820799274,5.97942618531328,0.33048373009352794,stealth
52241,control,0.011049723756906077,2.4934606595255007,2.32116207956149,-0.17229857996401066,6.355088832344029,-0.1778829985556447,stealth
52241,control,0.011799410029498525,2.32116207956149,2.6361083314748948,0.31494625191340475,6.177205833788384,0.31811675395386896,stealth
52241,control,0.01084010840108401,2.7777055355695075,2.537933574840366,-0.2397719607291413,6.635529941309275,-0.23951298872558358,stealth
52241,control,0.011764705882352941,2.262302508260921,2.465110925604267,0.2028084173433462,6.11385405520258,0.2084554935852827,stealth
52241,control,0.011389521640091117,2.416031571645125,2.199987599541186,-0.21604397210393866,6.271331098862106,-0.21906005133663253,stealth
52241,control,0.020151133501259445,2.339854275297477,2.196389151147384,-0.14346512415009327,6.189181446556573,-0.15327781836947452,stealth
52241,control,0.017167381974248927,2.196389151147384,1.8923293962931251,-0.30405975485425873,6.035903628187098,-0.29337712266660176,stealth
