agent_id,label,volume_cv,burst_frac,volume_autocorr_time
1392108685,human,2.0875088207048975,0.03816793893129771,55.0
1392108840,human,1.3811616933847646,0.06134969325153374,64.0
1392108946,human,2.6707139112540985,0.07750472589792061,12.0
1392110550,human,1.4714352917954712,0.07106598984771574,11.0
1392111250,human,1.007696396283557,0.05343511450381679,100.0
1392115226,human,1.364375442456501,0.037037037037037035,16.0
1392116822,human,0.9322397246876355,0.0549618320610687,38.0
1392121344,human,2.368137738769947,0.07219251336898395,30.0
1392123240,human,1.987645255274603,0.04470198675496689,2.0
1392127002,human,1.581398569094456,0.07857142857142857,29.0
1392138525,human,1.4789301339713468,0.0429042904290429,2.0
1392141981,human,2.037431449652028,0.04979253112033195,17.0
1392169660,human,3.385536482130963,0.03435114503816794,21.0
1393227853,human,1.5428240424276738,0.03896103896103896,1.0
1394365269,human,1.5589775620064266,0.03969465648854962,44.0
1394373887,human,3.11869594064992,0.025134649910233394,24.0
1395980024,human,2.367062725000055,0.05755395683453238,1.0
1396292015,human,1.6927228857181416,0.0764525993883792,27.0
1397145929,human,2.173470088775922,0.04871794871794872,5.0
1397403191,human,0.932919930520184,0.03508771929824561,17.0
1402214430,human,1.4113622869952476,0.032679738562091505,3.0
1405621062,human,0.9608212826337041,0.0392156862745098,14.0
1411192451,human,1.8450403610131088,0.019305019305019305,13.0
1417253430,human,1.8729521415929156,0.05378151260504202,52.0
1418982164,human,1.57859671400299,0.05785123966942149,10.0
1419043042,human,1.7855311138877954,0.08877721943048576,85.0
142288,human,1.1720129425005752,0.046263345195729534,100.0
142755,human,1.647043319835773,0.05719921104536489,16.0
144036,human,2.206484594448581,0.043795620437956206,4.0
1451434617,human,1.9976451047472863,0.05432595573440644,12.0
147571,human,2.3804735839824955,0.05928853754940711,47.0
1521144100,human,2.373801982284666,0.03414634146341464,10.0
152570996,human,2.484911191575646,0.0297029702970297,7.0
1529507446,human,1.0407508529230844,0.029850746268656716,3.0
152950980,human,2.1702757125104006,0.08402203856749312,86.0
1537993702,human,1.3496906303087377,0.06796116504854369,4.0
157989255,human,1.7820945861350368,0.08240534521158129,55.0
1587928377,human,2.215781352375485,0.05628517823639775,12.0
1592771804,human,1.8708622109132416,0.05582137161084529,24.0
1593365570,human,1.667807158127029,0.05152671755725191,16.0
1607653276,human,2.300691021055466,0.046875,7.0
163607,human,0.9153696652023449,0.02601156069364162,26.0
1644150061,human,2.6483238022928646,0.035398230088495575,15.0
164482463,human,1.223659604883136,0.05389221556886228,23.0
172015,human,1.7768200756183965,0.06932153392330384,100.0
1722770762,human,1.9449734272170387,0.03559870550161812,2.0
172787,human,2.0093720905664516,0.04477611940298507,28.0
172877,human,1.4258028640429998,0.05454545454545454,2.0
1771000163,human,0.5644829742679282,0.028409090909090908,29.0
1771034425,human,0.7680779087559014,0.028112449799196786,39.0
177700,human,1.0118411522666224,0.03360488798370672,100.0
1796419999,human,3.2089540635755003,0.06451612903225806,24.0
1854931390,human,1.523343349869103,0.08396946564885496,25.0
185590,human,11.197796437269472,0.007633587786259542,47.0
1868410263,human,2.953690025836621,0.03153153153153153,39.0
1871183427,human,1.6197809461084254,0.046357615894039736,10.0
1877990246,human,0.7366908247795149,0.03529411764705882,1.0
1878057542,human,1.268730403743005,0.05263157894736842,1.0
1878058290,human,1.1573468770064914,0.05357142857142857,2.0
1880247611,human,1.6487339510909447,0.06172839506172839,3.0
1911483289,human,1.6339606768014023,0.03305785123966942,3.0
1937099979,human,1.3004480793404622,0.05555555555555555,6.0
2004412586,human,2.3193421996626156,0.05223880597014925,67.0
2004429834,human,2.1963390828089766,0.08660130718954248,93.0
