log_hits,p200,evasion_index,ip_ent,url_ent,robots,html,php,activity_rate,husource,agent_id,label,component,strategy
5.001365085108652,0.5510978543046358,0.26706769297350996,0.27198573680132454,0.7921923841059603,0.33648678178807945,0.03121480536423841,0.007874926887417219,0.11984126984126985,0.0,311811,bot,2,evasive
10.220319438509042,0.9796629066985647,0.0006377303488038276,0.0007987874473684211,0.07856133493540672,0.010626451866028709,0.07148645641746411,0.3699918588133972,0.7545126353790613,0.9981631937799043,313690,bot,2,evasive
7.703941138965947,0.11257160688,0.0547293953,0.054308155491428575,0.2230747977142857,0.0,0.3267698792857143,0.010197305554285715,0.6340579710144928,0.0,318695,bot,2,evasive
6.633968074231889,0.9584096332518338,0.01459105470660147,0.014708175491442545,0.2853782831295843,0.08150833334963326,0.11635925677261615,0.06395455814180931,0.7490842490842491,0.00010537444987775061,331734,bot,2,evasive
8.804238630778888,0.8685725689839571,0.005562831702139037,0.0020574728720588235,0.3948335478609626,0.13421357504545453,0.15009525654144384,0.13357164162700533,0.7799791449426486,0.00023764891082887703,332545,bot,2,evasive
6.698773427854764,0.38800932183908043,0.024259154323116226,0.05424364180727969,0.5198706490421455,0.17021158859003832,0.1432455915708812,0.024946389272030647,0.6761658031088082,0.0,334458593,bot,2,evasive
2.6609795485984105,0.35487344341590615,0.1429306133854846,0.1413017701434159,0.15312646127770535,0.0,0.0,0.0,0.6116427432216905,0.0,336703,bot,0,visible
11.446935796919801,0.8606682452107279,0.0015233323258109833,0.002928977242643679,0.2925051770114942,0.09391280524904212,0.47552700114942525,0.153446122605364,0.6779220779220779,5.69056245210728e-07,339875699,bot,2,evasive
4.632923984816375,0.7555689836448599,0.12920276003504672,0.24518631828621498,0.5346511508177569,0.20549275261682245,0.0069066963668224296,0.02356045701051402,0.7824497257769653,0.0,340443083,bot,2,evasive
4.501356290170158,0.9947244751243781,0.03785632737230515,0.03781486800248756,0.7792391094527363,0.01296035870646766,0.6759122811940298,0.004423113457711443,0.7403314917127072,0.0,340811,bot,2,evasive
2.6119381584659793,0.8896465826589596,0.3261550968747592,0.3082151400809249,0.5854637284393064,0.16382820832369943,0.12195865116763005,0.044221789017341036,0.692,0.00028901734104046245,345552,bot,2,evasive
4.868678106466887,0.9304789256198347,0.5421332031597796,0.5412149276776859,0.8821846611570248,0.0728084835123967,0.4681319,0.045313733057851246,0.13765642775881684,0.0,353947,bot,2,evasive
5.701083256811862,0.9088913290816326,0.3776585176938776,0.37733616101275513,0.7935096515306123,0.0,0.03282386335714286,0.06715483524234693,0.7340823970037453,0.0,356366,bot,0,visible
4.709122382844158,0.7516684678879311,0.30721013536566094,0.5816623607866379,0.304630880474138,0.5939804799137931,0.027072099762931037,0.058027787672413796,0.8,0.0,35985063,bot,2,evasive
3.279734598248667,0.999958056872038,0.07802068744075828,0.07802068744075828,0.07802068744075828,0.0,0.0,0.0,0.9768518518518519,0.0,365753491,bot,0,visible
5.12986528408312,0.680925954519774,0.10084385040489642,0.07287230444915255,0.3598356525423729,0.0,0.11334951824858758,0.09806642449152542,0.28992628992628994,2.4842401129943505e-05,382351,bot,2,evasive
3.1034605018948613,0.012255958167330678,0.06003019110225764,0.05961337011952192,0.06290892390438248,0.0,0.0,0.014566576494023905,0.17418459403192227,0.0,42008,bot,0,visible
2.8623544789637156,0.6300837661290324,0.1385093701702509,0.09992302422043009,0.3040046889784947,0.0,0.018419427956989247,0.018210267795698926,0.7322834645669292,0.0,430513,bot,0,visible
4.710851440420106,0.8873870366886171,0.1026852015867043,0.10082536468861712,0.6149804266227658,0.23855988211665097,0.02467472562558795,0.015497169068673567,0.739221140472879,6.271561618062088e-05,43090,bot,2,evasive
4.435857338089731,0.4649700401529636,0.12915739816443594,0.12268189940726577,0.24319778173996176,0.6824131491395794,0.0,0.0,0.5127450980392156,0.0,433564312,bot,2,evasive
5.033771762940637,0.8300387240437158,0.013356756193078325,0.011912495327868852,0.4486612404371584,0.3765363743169399,0.2105534407103825,0.009557869398907104,0.7305389221556886,3.058562841530055e-05,437868,bot,2,evasive
4.464828601309858,0.889180326658323,0.25136035823112224,0.2763780088861077,0.776007586232791,0.0011846202753441803,0.0005006257822277848,0.0005004623529411765,0.6603305785123967,0.0,438272,bot,2,evasive
6.08999138252294,0.8142526275395033,0.1781830244604966,0.22449656381038374,0.5079254374717833,0.001687401060948081,0.022927760681715575,0.06855755593679458,0.7322314049586777,0.00018751609255079007,440032094,bot,2,evasive
6.262693004679279,0.7310260837662337,0.1230083860108225,0.12236130614935065,0.4947313532467532,0.0651988234090909,0.5407382461038962,0.22137758961038964,0.4888888888888889,0.0,441810,bot,2,evasive
6.678607790441253,0.9310516627906976,0.03268889384935401,0.03097028417228682,0.25642601230620155,0.041335830174418615,0.023679156259689922,0.5138759909108527,0.5134328358208955,0.0,44188423,bot,2,evasive
4.7289889252732245,0.7016552440329218,0.11394744822770919,0.08866049174485596,0.09947526076131687,0.0,0.009761576604938272,0.025000086769547326,0.4053377814845705,1.926026748971193e-05,447273,bot,0,visible
7.776495702747576,0.52801778125,0.148853217446875,0.1311378845453125,0.5955105830625,0.223281538609375,0.0038221518765625003,0.023172491421875004,0.05337781484570475,4.62078125e-06,448597,bot,2,evasive
4.04963889464757,0.5758000971184632,0.13320826486837423,0.13846058130202774,0.2669338936926361,0.4213968256136606,0.012189577054429029,0.15621365336179296,0.6525069637883009,0.0,44948,bot,2,evasive
5.671898289869343,0.881329755351682,0.23147993721661572,0.23917775436238534,0.32909123064220186,0.14430782774770642,0.0796231643730887,0.12987265042813453,0.4560669456066946,0.0,45672,bot,2,evasive
2.447748569848276,0.45134945062857146,0.10074347672380952,0.1007021256,0.15419197554285713,0.0,0.0,0.0,0.7383966244725738,0.0,463910,bot,0,visible
1.782499441010117,0.8711955276518586,0.3230642106980961,0.4526074641885766,0.3340074019038985,0.0,0.0,0.0,0.7718684394681595,0.0,49116,bot,2,evasive
2.939125598715127,0.9790400961098399,0.16851275041189934,0.17934757608695653,0.3433024029748284,0.0,0.12276633226544621,0.03843414171624714,0.60778859527121,0.0,49139,bot,2,evasive
4.729628855506833,0.9323138584507042,0.07151526466314555,0.08948276239788733,0.788141448943662,0.04703812320422535,0.003097660528169014,0.02321900320422535,0.31174533479692645,0.0,52602,bot,2,evasive
3.9534757868759827,0.729714676056338,0.09995720050469484,0.0715833863028169,0.23824614683098588,0.0,0.04061871056338028,0.009712095422535212,0.27734375,0.9689348309859154,53385,bot,0,visible
5.348477443329414,0.2868257496363637,0.04879907206060606,0.04888550418181818,0.1967730465757576,0.49201486969696967,7.063636363636364e-06,0.34849704333333337,0.6521739130434783,0.0,533891,bot,2,evasive
3.9837291737259157,0.0,0.019139512557651988,0.01912453805031446,0.09562249213836475,0.0,0.0,0.11492884968553459,0.7162162162162162,0.0,57805887,bot,0,visible
3.9021746693733315,0.5238559455,0.3049029080516667,0.30013231663500006,0.6800127404999999,0.46064727261,0.001941665,0.0036049241499999996,0.23668639053254437,0.0,605787519,bot,2,evasive
11.9338627022333,0.8446570495049505,0.0012943555182178216,0.0029027433542079205,0.28213224653465346,0.03938206055841584,0.30179250282178216,0.21562480693069305,0.38330170777988615,7.265402574257425e-06,665695935,bot,2,evasive
4.855706533865157,0.4571350185714286,0.3825425730714285,0.9169640328571429,0.6098743190476191,0.11738481304761907,0.0,0.009165120476190476,0.20608439646712462,0.0,666501413,bot,2,evasive
4.159392464472647,0.939954070652174,0.07446371806884058,0.09355013238043479,0.7776322380434781,0.0011876328260869565,0.7175583891304348,0.1578305108695652,0.5993485342019544,0.0,679871768,bot,2,evasive
